180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;01;17.0;19.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;02;16.3;20.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;03;16.6;20.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;04;17.1;20.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;05;17.0;22.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;06;10.3;18.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;07;13.9;18.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;08;16.1;27.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;09;17.4;19.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;10;16.8;19.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;11;17.1;18.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;12;16.8;19.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;13;16.5;18.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;14;16.5;18.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;15;16.3;18.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;16;11.9;18.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;17;14.2;19.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;18;15.8;17.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;19;13.4;18.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;20;15.5;17.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;21;15.1;17.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;22;14.7;17.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;23;15.0;17.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;24;15.6;19.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;25;11.8;18.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;26;16.0;19.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;27;16.7;21.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;28;12.6;18.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;29;16.4;18.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;30;16.2;18.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;07;31;13.2;18.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;01;16.0;17.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;02;16.0;18.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;03;15.4;19.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;04;15.7;20.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;05;12.4;19.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;06;10.6;18.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;07;14.0;18.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;08;16.3;33.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;09;16.0;17.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;10;16.4;18.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;11;16.7;20.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;12;15.6;18.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;13;15.5;17.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;14;15.3;17.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;15;14.0;18.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;16;12.4;16.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;17;14.9;17.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;18;11.5;16.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;19;14.5;17.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;20;13.7;17.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;21;14.7;17.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;22;12.8;17.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;23;14.6;17.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;24;15.7;18.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;25;13.4;18.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;26;14.4;18.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;27;16.4;18.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;28;14.9;18.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;29;15.4;18.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;30;16.0;18.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;07;31;13.7;18.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;01;5.1;24.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;02;8.2;21.9
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;03;4.2;22.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;04;7.4;14.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;05;2.5;14.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;06;-3.4;22.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;07;1.0;21.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;08;6.3;17.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;09;0.6;20.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;10;4.5;21.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;11;0.1;20.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;12;2.7;21.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;13;-2.6;19.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;14;-4.1;19.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;15;-4.7;18.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;16;-0.4;22.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;17;-2.3;19.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;18;-3.9;21.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;19;3.3;22.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;20;3.6;23.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;21;4.9;22.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;22;-1.9;23.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;23;1.9;22.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;24;0.3;21.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;25;-3.3;19.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;26;-3.9;23.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;27;-0.4;24.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;28;4.1;24.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;29;1.0;24.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;30;-0.4;21.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;07;31;-1.8;21.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;01;13.4;15.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;02;13.2;16.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;03;12.5;17.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;04;13.4;16.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;05;9.3;17.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;06;10.9;17.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;07;12.2;16.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;08;12.9;20.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;09;12.3;19.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;10;13.4;16.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;11;14.2;16.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;12;12.5;16.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;13;12.8;17.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;14;11.9;16.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;15;12.4;16.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;16;9.9;16.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;17;13.7;17.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;18;10.0;15.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;19;12.0;15.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;20;10.3;15.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;21;12.1;19.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;22;11.6;15.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;23;12.8;18.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;24;13.3;18.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;25;11.6;17.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;26;12.6;18.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;27;13.8;20.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;28;13.6;16.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;29;14.0;16.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;30;12.8;19.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;07;31;13.2;16.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;01;16.2;22.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;02;18.9;22.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;03;18.2;22.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;04;14.0;22.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;05;13.9;22.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;06;19.8;22.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;07;16.8;20.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;08;11.3;20.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;09;11.4;21.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;10;17.8;22.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;11;17.7;19.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;12;16.5;21.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;13;10.5;20.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;14;10.1;21.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;15;17.8;19.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;16;12.7;18.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;17;8.1;20.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;18;18.0;20.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;19;11.9;19.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;20;15.1;19.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;21;16.4;19.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;22;17.0;20.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;23;18.0;22.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;24;19.3;22.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;25;18.0;20.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;26;13.0;20.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;27;13.1;19.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;28;14.6;21.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;29;14.2;22.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;30;15.1;22.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2016;07;31;15.4;19.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;01;11.0;13.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;02;11.6;14.4
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;03;12.6;15.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;04;7.2;18.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;05;7.7;20.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;06;8.4;24.3
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;07;10.8;15.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;08;9.5;19.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;09;9.4;21.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;10;9.4;14.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;11;9.7;18.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;12;7.6;19.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;13;4.6;17.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;14;6.3;19.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;15;11.9;17.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;16;6.3;17.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;17;10.6;16.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;18;5.3;18.4
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;19;8.5;19.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;20;6.7;20.4
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;21;6.7;15.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;22;9.9;17.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;23;7.4;17.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;24;8.8;13.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;25;8.8;19.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;26;7.0;25.4
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;27;8.9;17.3
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;28;7.3;17.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;29;9.5;17.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;30;10.8;13.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2016;07;31;10.8;19.6
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;01;9.9;13.3
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;02;11.1;14.6
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;03;9.6;15.7
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;04;8.9;18.4
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;05;7.9;16.1
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;06;8.0;17.7
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;07;5.0;15.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;08;11.2;16.4
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;09;9.2;15.5
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;10;9.1;14.9
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;11;9.8;18.1
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;12;8.6;13.9
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;13;9.0;18.3
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;14;9.4;16.7
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;15;7.4;16.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;16;5.2;16.2
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;17;9.8;14.6
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;18;5.6;15.7
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;19;7.2;15.6
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;20;6.8;20.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;21;7.7;25.8
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;22;7.6;17.5
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;23;8.0;17.9
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;24;8.8;14.4
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;25;11.6;18.2
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;26;9.1;18.5
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;27;10.0;15.9
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;28;12.3;15.8
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;29;8.4;15.9
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;30;9.2;13.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2016;07;31;10.1;16.7
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;01;6.3;11.3
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;02;7.2;9.9
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;03;8.5;10.5
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;04;6.2;17.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;05;6.8;13.8
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;06;5.4;18.3
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;07;8.1;14.4
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;08;6.4;10.8
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;09;5.8;15.0
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;10;7.7;10.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;11;8.6;12.4
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;12;7.0;12.9
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;13;8.4;11.7
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;14;6.8;15.0
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;15;5.1;15.0
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;16;9.2;18.8
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;17;8.5;10.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;18;5.1;17.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;19;8.1;10.7
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;20;7.9;18.6
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;21;9.9;23.1
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;22;10.1;17.2
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;23;9.2;18.5
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;24;10.2;11.7
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;25;9.3;13.4
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;26;5.9;20.7
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;27;9.9;21.1
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;28;7.9;15.9
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;29;8.2;17.2
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;30;5.7;12.9
330007;Rodelillo, Ad.;33&deg 2' 12'' S;330;2016;07;31;6.1;14.5
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2016;07;01;6.5;18.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2016;07;02;6.0;8.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2016;07;03;7.0;11.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2016;07;04;1.6;15.8
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2016;07;05;1.2;16.6
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2016;07;06;1.6;17.0
